,article,av_views,month,q_wikidata,year
8925,卷鬚視星鯰,0.0625,3,Q2890687,2023
8926,艾氏兵鯰,0.0,3,Q6430263,2023
8927,秘魯匙甲鯰,0.0,3,Q5595674,2023
8928,大裙魚,0.0,3,Q5768376,2023
8929,布雷維毛口鯰,0.18181818181818182,3,Q5946106,2023
8930,帕斯塔兵鯰,0.06666666666666667,3,Q3763923,2023
8931,南美布瓊麗魚,0.0,3,Q3079288,2023
8932,線紋副寄生鯰,0.0,3,Q5585837,2023
8933,毛鱗鈎齒脂鯉,0.4166666666666667,3,Q6417867,2023
8934,高山珠母麗魚,0.3125,3,Q130758,2023
8935,大刺泰托齧脂鯉,0.07692307692307693,3,Q6414079,2023
8936,燕尾擬半齒甲鯰,0.03225806451612903,3,Q3767577,2023
8937,羅科小油鯰,0.0,3,Q920414,2023
8938,梅氏金齧脂鯉,0.7857142857142857,3,Q6415518,2023
8939,尼氏隱帶麗魚,0.038461538461538464,3,Q1752996,2023
8940,石紋毛口鯰,0.125,3,Q6430719,2023
8941,大鼻鯨油鯰,0.0,3,Q6430332,2023
8942,哈特韋小油鯰,0.1,3,Q5515519,2023
8943,美犬牙鱂,0.0,3,Q5199957,2023
8944,多輻齧脂鯉,0.0,3,Q5541532,2023
8945,諾埃兵鯰,0.10526315789473684,3,Q5517548,2023
8946,侏鋸齒脂鯉,0.0,3,Q6412564,2023
8947,阿氏裸背電鰻,0.09090909090909091,3,Q6417284,2023
8948,佩魯魮脂鯉,0.0,3,Q1812367,2023
8949,皮氏兔脂鯉,0.07692307692307693,3,Q5694256,2023
8950,哥倫比亞粘鱸,0.0,3,Q5529695,2023
8951,奧氏齧脂鯉,0.0,3,Q5777539,2023
8952,少耙兵鯰,0.0,3,Q5618965,2023
8953,本氏銼甲鯰,0.0,3,Q5558223,2023
8954,緣邊直線脂鯉,0.0,3,Q6405761,2023
8955,布蘭尼克氏毛口鯰,0.21428571428571427,3,Q6431023,2023
8956,哥倫比亞兔脂鯉,0.3333333333333333,3,Q5517000,2023
8957,朱氏銼甲鯰,0.0,3,Q5573163,2023
8958,奈斯福視星鯰,0.0,3,Q5540546,2023
8959,全斑兔脂鯉,0.0,3,Q6416430,2023
8960,貝氏細甲美鯰,0.0,3,Q3761402,2023
8961,奧氏寶蓮燈魚,1.1904761904761905,3,Q6420952,2023
8962,雙紅尾光牙寶蓮魚,0.45454545454545453,3,Q6414996,2023
8963,厄瓜多爾隱帶麗魚,0.0,3,Q128684,2023
8964,黃身隱帶麗魚,0.0,3,Q6425578,2023
8965,馬格達護胸鯰,0.0,3,Q969384,2023
8966,哥倫比亞擬花鱂,0.07142857142857142,3,Q3757187,2023
8967,亨氏石脂鯉,0.0,3,Q5604185,2023
8968,黑線準鼬鯰,0.0,3,Q5554928,2023
8969,蒙大那鯨鯰,0.07142857142857142,3,Q3768189,2023
8970,哥倫比亞丘頭鯰,0.0,3,Q6429617,2023
8971,胸甲擬半齒甲鯰,0.0,3,Q2879218,2023
8972,莫氏銼甲鯰,0.7058823529411765,3,Q5567358,2023
8973,科連特兵鯰,0.0,3,Q6429850,2023
8974,澀鈎齒脂鯉,0.0,3,Q6420894,2023
8975,馬丁隱帶麗魚,0.0,3,Q115919,2023
8976,捷泳半齧脂鯉,0.05555555555555555,3,Q5612705,2023
8977,阿納爾毛口鯰,0.08333333333333333,3,Q5692039,2023
8978,蔡氏小油鯰,0.0,3,Q6417802,2023
8979,薄擬半齒甲鯰,0.03225806451612903,3,Q6409382,2023
8980,薩氏狹鼻鯰,0.07142857142857142,3,Q3751886,2023
8981,祕魯視星鯰,0.07142857142857142,3,Q5589235,2023
8982,格氏視星鯰,0.10714285714285714,3,Q5601016,2023
8983,長頭視星鯰,0.0,3,Q5621478,2023
8984,坦邦布瓊麗魚,0.0,3,Q3079279,2023
8985,達戈河瘤甲鯰,0.0,3,Q6430665,2023
8986,薄魮脂鯉,0.0,3,Q5553203,2023
8987,帕爾默氏毛口鯰,0.125,3,Q6431039,2023
8988,亞馬遜鯷,0.041666666666666664,3,Q2142407,2023
8989,細身管吻鯰,0.08,3,Q3765951,2023
8990,祕魯鈎齒脂鯉,0.0,3,Q5599021,2023
8991,繁齒甲鯰,0.125,3,Q3760389,2023
8992,坦博鈎鯰,0.3684210526315789,3,Q6431203,2023
8993,大牙半齧脂鯉,0.0625,3,Q9002639,2023
8994,曼氏視星鯰,0.06666666666666667,3,Q6429649,2023
8995,細頭溪脂鯉,0.07692307692307693,3,Q6421393,2023
8996,米克石脂鯉,0.0,3,Q6421143,2023
8997,大眼布瓊麗魚,0.0,3,Q3019211,2023
8998,短唇毛口鯰,0.13333333333333333,3,Q2919581,2023
8999,玻利維亞齧脂鯉,0.0,3,Q6417826,2023
9000,卡克搭匙甲鯰,0.0,3,Q6408489,2023
9001,叉尾梳鈎鯰,0.03571428571428571,3,Q932498,2023
9002,喜鬥毛鼻鯰,0.15384615384615385,3,Q934607,2023
9003,胡寧湖山鱂,0.1,3,Q934957,2023
9004,尼格羅河兵鯰,0.0625,3,Q5793350,2023
9005,秘魯塔豪麗魚,0.0625,3,Q1663637,2023
9006,喬科白肋脂鯉,0.5555555555555556,3,Q2882883,2023
9007,等刺喉鰭鯰,0.0,3,Q5758832,2023
9008,少棘毛口鯰,0.07692307692307693,3,Q5567352,2023
9009,太蒙那鱘甲鯰,0.0,3,Q3762283,2023
9010,長吻象齒脂鯉,0.05,3,Q5546624,2023
9011,大鰭鈎齒脂鯉,0.0,3,Q5543144,2023
9012,赫氏半齧脂鯉,0.0,3,Q5627642,2023
9013,類直線脂鯉,0.05555555555555555,3,Q6405776,2023
9014,側牙視星鯰,0.0,3,Q5803323,2023
9015,高山小雷氏鯰,0.38461538461538464,3,Q5585625,2023
9016,體斑毛鼻鯰,0.125,3,Q630574,2023
9017,寶石毛口鯰,0.03571428571428571,3,Q6430860,2023
9018,嗜睡齧脂鯉,0.8947368421052632,3,Q5681966,2023
9019,斑點翹嘴脂鯉,0.0,3,Q5549561,2023
9020,異齒奇腺尾脂鯉,0.0,3,Q5646615,2023
9021,近視半齧脂鯉,0.0,3,Q6412266,2023
9022,雜食鈎齒脂鯉,0.0,3,Q5590521,2023
9023,烏卡亞河真甲鯰,0.0,3,Q5577055,2023
9024,斑奈氏毛鼻鯰,0.0,3,Q6417922,2023
9025,麗頰脂鯉,0.05,3,Q3756778,2023
9026,駝背上棘鮠,0.047619047619047616,3,Q3757762,2023
9027,斯氏格里脂鯉,0.06666666666666667,3,Q978647,2023
9028,黑帶白肋脂鯉,0.0,3,Q6417037,2023
9029,長身上口脂鯉,0.058823529411764705,3,Q4770193,2023
9030,皮特河齧脂鯉,0.25,3,Q5821242,2023
9031,白亮犬牙鱂,0.0,3,Q5512498,2023
9032,蝟下口鯰,0.0,3,Q5681806,2023
9033,細身鈎齒脂鯉,0.0,3,Q5644560,2023
9034,紅臀隱帶麗魚,0.0,3,Q6425601,2023
9035,天狗毛鼻鯰,0.2,3,Q5528759,2023
9036,寶石魮脂鯉,0.0,3,Q6406933,2023
9037,皮爾遜氏單寶蓮魚,0.0,3,Q3761453,2023
9038,多輻兵鯰,0.42857142857142855,3,Q3765938,2023
9039,異齒視星鯰,0.0,3,Q5578048,2023
9040,桑氏溪脂鯉,0.1,3,Q5809579,2023
9041,猛桂脂鯉,0.0,3,Q5556980,2023
9042,塔氏毛口鯰,0.2222222222222222,3,Q5506115,2023
9043,異吻鈎鯰,0.07142857142857142,3,Q5678836,2023
9044,豪氏真甲鯰,0.0,3,Q616521,2023
9045,呂氏半線脂鯉,0.0,3,Q6411474,2023
9046,等齒視星鯰,0.0,3,Q5489615,2023
9047,祕魯直線脂鯉,0.06666666666666667,3,Q943112,2023
9048,查普曼毛鼻鯰,0.09090909090909091,3,Q3765042,2023
9049,維氏視星鯰,0.0,3,Q5577137,2023
9050,康氏偽甲鯰,0.06666666666666667,3,Q3763118,2023
9051,白黑兵鯰,0.09523809523809523,3,Q2093469,2023
9052,長身小油鯰,0.0,3,Q6417393,2023
9053,利氏隱帶麗魚,0.0,3,Q116044,2023
9054,瓦氏布瓊麗魚,0.0,3,Q3019477,2023
9055,多鱗鈎齒脂鯉,0.0,3,Q5606679,2023
9056,伯氏吻陶鯰,0.0,3,Q3766241,2023
9057,後翼視星鯰,0.0625,3,Q7207521,2023
9058,斯氏石脂鯉,0.0,3,Q6421130,2023
9059,黑條魮脂鯉,0.047619047619047616,3,Q6407141,2023
9060,幽暗隱帶麗魚,0.6086956521739131,3,Q115417,2023
9061,亮黑毛口鯰,0.06451612903225806,3,Q5507645,2023
9062,奈氏兔脂鯉,0.0,3,Q6415551,2023
9063,奇氏塔豪麗魚,0.0,3,Q3015699,2023
9064,圓鰭視星鯰,0.13793103448275862,3,Q584755,2023
9065,秘魯泰托脂鯉,0.10526315789473684,3,Q5602244,2023
9066,黑背鰭兵鯰,0.0,3,Q5596726,2023
9067,哥倫比亞鈎鯰,0.05555555555555555,3,Q6431321,2023
9068,蟾鈎鯰,0.06666666666666667,3,Q5800679,2023
9069,大斑布瓊麗魚,0.0,3,Q3019028,2023
9070,潔溪翎電鰻,0.07142857142857142,3,Q5530978,2023
9071,吉氏齧脂鯉,0.42857142857142855,3,Q5598615,2023
9072,德氏擬四眼鱂,0.0,3,Q5523846,2023
9073,裂吻毛口鯰,0.08333333333333333,3,Q5602106,2023
9074,光滑下口鯰,0.0,3,Q5639181,2023
9075,多牙半齧脂鯉,0.0,3,Q5507096,2023
9076,哥倫比亞視星鯰,0.07692307692307693,3,Q5541988,2023
9077,桑切氏鋸脂鯉,0.2,3,Q145375,2023
9078,側牙毛鼻鯰,0.034482758620689655,3,Q3758999,2023
9079,條紋咽無齒脂鯉,0.0,3,Q5593530,2023
9080,米氏毛鼻鯰,0.0,3,Q5579652,2023
9081,紅線隱帶麗魚,0.0,3,Q128374,2023
9082,大唇視星鯰,0.0,3,Q5490014,2023
9083,馬格達河視星鯰,0.0,3,Q578236,2023
9084,本氏半齧脂鯉,0.0,3,Q5548962,2023
9085,小毛口鯰,0.1,3,Q6431016,2023
9086,韋氏兵鯰,0.26666666666666666,3,Q1758934,2023
9087,裘羅鯷,0.07692307692307693,3,Q6315047,2023
9088,祕魯隱帶麗魚,0.0,3,Q115952,2023
9089,高山棘桿鮠,0.375,3,Q5740174,2023
9090,亞馬遜河準項鰭鯰,0.1111111111111111,3,Q3761062,2023
9091,三帶視星鯰,0.0,3,Q5563585,2023
9092,博利瓦溪脂鯉,0.0,3,Q5482642,2023
9093,裸腹匙甲鯰,0.0,3,Q5530334,2023
9094,黑斑毛鼻鯰,0.3076923076923077,3,Q3760290,2023
9095,波鰭兵鯰,0.6071428571428571,3,Q387817,2023
9096,邁爾氏卡奎麗魚,0.0,3,Q2937740,2023
9097,輪氏視星鯰,0.0,3,Q5532035,2023
9098,雙棲兵鯰,0.0,3,Q3694939,2023
9099,南美鱂脂鯉,0.0,3,Q6421795,2023
9100,厄瓜多爾光牙寶蓮魚,0.7142857142857143,3,Q5499745,2023
9101,霍氏鈎齒脂鯉,0.06666666666666667,3,Q6421013,2023
9102,彎吻胸啄電鰻,0.1,3,Q5582536,2023
9103,微小頦脂鯉,0.0,3,Q5629615,2023
9104,異棘毛鈎鯰,0.0,3,Q3762032,2023
9105,華美視星鯰,0.0,3,Q6429343,2023
9106,仰鼻齧脂鯉,0.0,3,Q5930558,2023
9107,太平洋犬牙鱂,0.0,3,Q13417018,2023
9108,克氏擬四眼鱂,0.0,3,Q13367486,2023
9109,薄生魮脂鯉,0.0,3,Q5613539,2023
9110,沙丁副線脂鯉,0.0,3,Q5755102,2023
9111,奧氏鈎齒脂鯉,0.0,3,Q6417727,2023
9112,秘魯毛口鯰,0.36363636363636365,3,Q6430773,2023
9113,格里氏細身脂鯉,0.0,3,Q6408570,2023
9114,沃氏兔脂鯉,0.0,3,Q6416182,2023
9115,線斑毛口鯰,0.16666666666666666,3,Q6430987,2023
9116,巴氏小油鯰,0.1,3,Q5535324,2023
9117,威氏吸小鱂,0.0,3,Q6423519,2023
9118,弗吉尼亞氏兵鯰,0.0,3,Q6429955,2023
9119,秘魯小油鯰,0.0,3,Q6417112,2023
9120,福勒氏兵鯰,0.14285714285714285,3,Q6430087,2023
9121,奈氏下口鯰,0.0,3,Q5520754,2023
9122,黑頂兵鯰,0.04,3,Q542258,2023
9123,納林鱂脂鯉,0.0,3,Q6422210,2023
9124,塔氏毛鼻鯰,0.11764705882352941,3,Q3764432,2023
9125,佛羅里達鱂脂鯉,0.0,3,Q6422292,2023
9126,壯體拉蒙特鯰,0.0,3,Q3766778,2023
9127,眼斑下口鯰,0.0,3,Q4746448,2023
9128,亞馬遜河真甲鯰,0.1111111111111111,3,Q5513392,2023
9129,格羅夫納齧脂鯉,0.9166666666666666,3,Q6417709,2023
9130,高加裙魚,0.0,3,Q5895081,2023
9131,絲條鯨油鯰,0.0,3,Q5527666,2023
9132,阿普河鈎齒脂鯉,0.058823529411764705,3,Q6417717,2023
9133,米勒氏鈎齒脂鯉,0.0,3,Q5607383,2023
9134,厄瓜多爾角鰓脂鯉,0.4166666666666667,3,Q5777804,2023
9135,簡氏小公魚,0.16666666666666666,3,Q6423393,2023
9136,污斑布瓊麗魚,0.0,3,Q3079251,2023
9137,韋氏小頦脂鯉,0.5454545454545454,3,Q5589898,2023
9138,秘魯擬四眼鱂,0.07142857142857142,3,Q13367506,2023
9139,穴棲視星鯰,0.08333333333333333,3,Q5550314,2023
9140,窄頭兵鯰,0.0,3,Q6430174,2023
9141,卡貴塔視星鯰,0.07142857142857142,3,Q5854153,2023
9142,菲什氏喉鰭鯰,0.3888888888888889,3,Q5603660,2023
9143,帕氏寶麗魚,0.05555555555555555,3,Q130319,2023
9144,多斑鱂脂鯉,0.0,3,Q5588204,2023
9145,彩虹擬四眼鱂,0.07142857142857142,3,Q13367497,2023
9146,韋羅克毛鼻鯰,0.07142857142857142,3,Q2918492,2023
9147,秘魯奇脂鯉,0.35294117647058826,3,Q4818589,2023
9148,霍菲布瓊麗魚,0.0,3,Q3019503,2023
9149,異齒短矮脂鯉,0.0,3,Q5654132,2023
9150,考卡溪脂鯉,0.0,3,Q5550207,2023
9151,皇黑身脂鯉,0.0,3,Q6421325,2023
9152,彩虹絲尾脂鯉,0.26666666666666666,3,Q357668,2023
9153,糙齒短矮脂鯉,0.0,3,Q5408947,2023
9154,秀美溝油鯰,0.0,3,Q3757967,2023
9155,星斑毛鼻鯰,0.07692307692307693,3,Q3763231,2023
9156,祕魯半齧脂鯉,0.0,3,Q6412942,2023
9157,祕魯真甲鯰,0.0,3,Q5478588,2023
9158,虹奇脂鯉,0.38461538461538464,3,Q5632892,2023
9159,黑裙魚,0.5,3,Q5711845,2023
9160,橋鈎齒脂鯉,0.058823529411764705,3,Q5554650,2023
9161,貝氏隱帶麗魚,0.09090909090909091,3,Q115911,2023
9162,雪毛口鯰,0.13333333333333333,3,Q5512646,2023
9163,單色毛鼻鯰,0.07142857142857142,3,Q3765970,2023
9164,巴氏絲尾脂鯉,0.8518518518518519,3,Q239480,2023
9165,大頭小油鯰,0.0,3,Q5753085,2023
9166,西克里氏兵鯰,0.25925925925925924,3,Q3767314,2023
9167,奧河兔脂鯉,0.0,3,Q5539351,2023
9168,薩巴視星鯰,0.05263157894736842,3,Q7207366,2023
9169,哥倫比亞毛鼻鯰,0.05,3,Q10922385,2023
9170,祕魯兵鯰,0.0,3,Q3694950,2023
9171,亞馬遜小油鯰,0.0,3,Q6430431,2023
9172,背裸直線脂鯉,0.0,3,Q5838364,2023
9173,波翼甲鯰,0.07692307692307693,3,Q5576237,2023
9174,波哥大胖脂鯉,0.0,3,Q5546201,2023
9175,塔氏視星鯰,0.0,3,Q5569408,2023
9176,羅梅氏毛鼻鯰,0.07692307692307693,3,Q3761002,2023
9177,眼帶毛鼻鯰,0.1,3,Q5782484,2023
9178,亞馬遜河諾德脂鯉,0.0,3,Q6417566,2023
9179,秘魯乳項鰭鯰,0.0,3,Q6429322,2023
9180,湯姆森氏毛口鯰,0.07692307692307693,3,Q5609228,2023
9181,里氏視星鯰,0.17857142857142858,3,Q6429675,2023
9182,瓦氏篩耳鯰,8.368421052631579,3,Q6410732,2023
9183,厄瓜多爾毛鼻鯰,0.0,3,Q5630275,2023
9184,謝氏寡脂鯉,0.0,3,Q6414329,2023
9185,叉形下陶鯰,0.0625,3,Q3755076,2023
9186,皮氏鈎齒脂鯉,0.3333333333333333,3,Q5559284,2023
9187,壯體魮脂鯉,0.14285714285714285,3,Q5664941,2023
9188,南美矛麗魚,0.0,3,Q276581,2023
9189,蒙大那小油鯰,0.0,3,Q6417217,2023
9190,扁吻瘤甲鯰,0.0,3,Q6430904,2023
9191,大鬚鈍囊鯰,0.0625,3,Q3763107,2023
9192,皮爾遜鯨鯰,0.0,3,Q6429782,2023
9193,紅帶鉛筆魚,0.391304347826087,3,Q1164371,2023
9194,勞氏皺牙脂鯉,0.0,3,Q5850956,2023
9195,科爾多瓦細鈎甲鯰,0.1111111111111111,3,Q949763,2023
9196,克氏管吻鯰,0.0,3,Q3754769,2023
9197,托連齧脂鯉,0.0,3,Q5812130,2023
9198,奧氏半齧脂鯉,0.6,3,Q5647919,2023
9199,安氏齧脂鯉,0.45454545454545453,3,Q528429,2023
9200,綠色似鱒甲鯰,0.13333333333333333,3,Q5646499,2023
9201,燦擬四眼鱂,0.125,3,Q8198159,2023
9202,短鰭鈎齒脂鯉,0.0,3,Q7737073,2023
9203,高卡齧脂鯉,0.0625,3,Q6417856,2023
9204,奇異中麗魚,0.06666666666666667,3,Q1256869,2023
9205,豪氏前齒脂鯉,0.15384615384615385,3,Q5632439,2023
9206,條斑擬無齒脂鯉,0.0,3,Q5836563,2023
9207,早熟視星鯰,0.0,3,Q5798864,2023
9208,大眼諾德脂鯉,0.0625,3,Q5689702,2023
9209,阿林氏小公魚,0.1111111111111111,3,Q7700463,2023
9210,科普氏兵鯰,0.5833333333333334,3,Q522268,2023
9211,多鈎奇腺尾脂鯉,0.0,3,Q5546502,2023
9212,雙標斯坦達脂鯉,0.07692307692307693,3,Q5625014,2023
9213,鈎牙泰托齧脂鯉,0.0,3,Q5839636,2023
9214,大口鈎鯰,0.42857142857142855,3,Q6431360,2023
9215,萬斯視星鯰,0.0,3,Q5947483,2023
9216,馬加達河喜泳鯰,0.05,3,Q3767572,2023
9217,南美羽油鯰,0.0,3,Q5527957,2023
9218,科氏布瓊麗魚,0.0,3,Q2909362,2023
9219,長絲視星鯰,0.0,3,Q5561165,2023
9220,根室氏視星鯰,0.5714285714285714,3,Q5583439,2023
9221,岡瑟氏鱘身鯰,0.0,3,Q3758546,2023
9222,旋石斧脂鯉,0.3125,3,Q5562442,2023
9223,祕魯齧齒脂鯉,0.0,3,Q5861891,2023
9224,地中海長臀鱈,0.2777777777777778,3,Q10928235,2023
9225,白舌尾甲鰺,1.4230769230769231,3,Q2485817,2023
9226,五棘银鲈,0.125,3,Q2489549,2023
9227,黄线拟羊鱼,0.5925925925925926,3,Q2400284,2023
9228,黃帶緋鯉,0.5357142857142857,3,Q2697638,2023
9229,多帶緋鯉,0.3181818181818182,3,Q2473326,2023
9230,东方豹鲂鮄,2.064516129032258,3,Q1582612,2023
9231,勒氏蓑鮋,0.6129032258064516,3,Q258860,2023
9232,膜頭副單棘魨,0.2,3,Q2266251,2023
9233,膽星平鰭鮠,,,Q3643533,
9234,貝氏犬牙鱂,0.0,3,Q13416045,2023
9235,條紋擬四眼鱂,0.0,3,Q5512055,2023
9236,寡斑緋鯉,0.05263157894736842,3,Q5675617,2023
9237,暗灰準海鯰,0.0,3,Q3757330,2023
9238,白緣皮杜銀漢魚,0.0,3,Q4879373,2023
9239,阿氏皮杜銀漢魚,0.0,3,Q4879364,2023
9240,白翼皮杜銀漢魚,0.0,3,Q6413121,2023
9241,馬達加斯加島戈海鯰,0.06666666666666667,3,Q3757308,2023
9242,黑體戈海鯰,0.0,3,Q3757372,2023
9243,飾妝戈海鯰,0.0,3,Q3757336,2023
9244,里氏異吻象鼻魚,0.1,3,Q6412135,2023
9245,扁鼻蛇綿鳚,0.05555555555555555,3,Q1099468,2023
9246,喀麥隆副長頜魚,0.11764705882352941,3,Q10435552,2023
9247,印度鳓,0.0,3,Q2692413,2023
9248,大眼鰳,0.0,3,Q2319615,2023
9249,南方舵魚,3.774193548387097,3,Q2364096,2023
9250,角鳎,1.2592592592592593,3,Q508757,2023
9251,短體豬海龍,0.14285714285714285,3,Q2196593,2023
9252,胶胎鳚,0.15,3,Q2159456,2023
9253,前紅莫氏管肩魚,0.0,3,Q2536486,2023
9254,亞丁灣巴傑加州黑頭魚,0.06666666666666667,3,Q2292720,2023
9255,腫吻樸麗魚,0.0,3,Q326555,2023
9256,變色樸麗魚,0.0,3,Q392262,2023
9257,燦爛樸麗魚,0.4,3,Q420528,2023
9258,卡托樸麗魚,0.6923076923076923,3,Q5528952,2023
9259,寡刺樸麗魚,0.06896551724137931,3,Q643932,2023
9260,歐內氏褶麗魚,0.0,3,Q6406423,2023
9261,馬面褶麗魚,0.19047619047619047,3,Q6406414,2023
9262,粗背鱂,0.11764705882352941,3,Q2032768,2023
9263,藍帶似青鱗魚,0.41935483870967744,3,Q2213535,2023
9264,長尾魮,0.18181818181818182,3,Q2686109,2023
9265,沃納氏野鯪,0.16666666666666666,3,Q3172753,2023
9266,黑鰭燈鱂,0.14285714285714285,3,Q5913563,2023
9267,四棘金錢魚,0.36,3,Q2432603,2023
9268,深水鼬鳚,0.23529411764705882,3,Q3253860,2023
9269,無齒依氏黑頭魚,0.0,3,Q4657168,2023
9270,长头胸翼鱼,0.0,3,Q142533,2023
9271,利氏寶蓮燈魚,0.35714285714285715,3,Q5531200,2023
9272,艾氏金齧脂鯉,0.25,3,Q5520345,2023
9273,楊氏鈎齒脂鯉,0.0,3,Q5794370,2023
9274,伊納姆巴里半齧脂鯉,0.3125,3,Q5620677,2023
9275,小點半齧脂鯉,0.0,3,Q6412974,2023
9276,下鰭諾德脂鯉,0.0,3,Q5527628,2023
9277,帕斯科河諾德脂鯉,1.0,3,Q5631272,2023
9278,飾妝輪唇脂鯉,0.10526315789473684,3,Q6414850,2023
9279,奧氏翹嘴脂鯉,0.0,3,Q6404356,2023
9280,哈吉胸啄電鰻,0.0,3,Q6407002,2023
9281,蒙太那胸啄電鰻,0.0,3,Q5758069,2023
9282,斯氏胸啄電鰻,0.0,3,Q6406331,2023
9283,塔氏胸啄電鰻,0.0,3,Q5837673,2023
9284,深灰裸背電鰻,0.05555555555555555,3,Q5933438,2023
9285,奧特加氏下臀電鰻,0.0,3,Q13322041,2023
9286,巴氏隱帶麗魚,0.3076923076923077,3,Q115869,2023
9287,灰蔭隱帶麗魚,0.3333333333333333,3,Q5685536,2023
9288,四輻擬丘頭鯰,0.4375,3,Q528655,2023
9289,大眼甲鉤鯰,0.0625,3,Q5404917,2023
9290,白邊巴那瓜鯰,0.0,3,Q5565656,2023
9291,張氏巴那瓜鯰,0.1,3,Q5565594,2023
9292,大牙巴那瓜鯰,0.0,3,Q6409812,2023
9293,南美巴那瓜鯰,0.0,3,Q5582631,2023
9294,夜遊巴那瓜鯰,0.0,3,Q5772233,2023
9295,黃尾翼甲鯰,0.1111111111111111,3,Q3925242,2023
9296,變色鴨嘴鯰,0.125,3,Q26942,2023
9297,半帶齧齒脂鯉,0.0,3,Q5491491,2023
9298,潘多魮脂鯉,0.047619047619047616,3,Q5729986,2023
9299,長身諾德脂鯉,0.1,3,Q5538615,2023
9300,玻利維亞諾德脂鯉,0.0,3,Q5546609,2023
9301,沙因氏溪脂鯉,0.0,3,Q6421675,2023
9302,跛鰭吸小鱂,0.0,3,Q5483791,2023
9303,大口隱帶麗魚,0.0,3,Q128619,2023
9304,玻利維亞兵鯰,0.0,3,Q5536436,2023
9305,魯斯伯小雷氏鯰,0.1,3,Q5646859,2023
9306,玻利維亞鈎鯰,0.1111111111111111,3,Q6431136,2023
9307,山鈎鯰,0.125,3,Q6431380,2023
9308,高體管吻鯰,0.0625,3,Q2718763,2023
9309,阿拉瓜拉毛鼻鯰,0.0,3,Q5672242,2023
9310,魬鯛,3.903225806451613,3,Q3334742,2023
9311,神女底鼬鳚,1.9666666666666666,3,Q310910,2023
9312,短吻帆蜥魚,0.21052631578947367,3,Q312198,2023
9313,大眼蜂鼬鳚,0.1111111111111111,3,Q2310667,2023
9314,鬍圓喉盤魚,0.06666666666666667,3,Q7573337,2023
9315,沃氏圓喉盤魚,0.0625,3,Q5301768,2023
9316,黑奇巨口魚,0.14285714285714285,3,Q1108389,2023
9317,長體鬚光魚,0.0,3,Q2153943,2023
9318,光口索深鼬鳚,0.14285714285714285,3,Q2367307,2023
9319,瘤頭索深鼬鳚,0.08333333333333333,3,Q3910278,2023
9320,裂鰭深巨口魚,0.1,3,Q1107627,2023
9321,尼氏深海黑魚,0.08333333333333333,3,Q2785585,2023
9322,鱗頭淵眼魚,0.06666666666666667,3,Q2723571,2023
9323,大洋長鰭角鮟鱇,0.3125,3,Q2583726,2023
9324,刺鮟鱇科,0.4583333333333333,3,Q133922,2023
9325,無耙倣鯨魚,0.17647058823529413,3,Q1900808,2023
9326,赫氏倣鯨魚,0.05,3,Q2626829,2023
9327,龍蟾口鮟鱇,0.05555555555555555,3,Q1812368,2023
9328,布氏叉齒龍鰧,0.05263157894736842,3,Q2521261,2023
9329,野突吻鱈,0.0,3,Q2664477,2023
9330,短背丹鯨口魚,0.0,3,Q2480590,2023
9331,莫名眶灯鱼,0.4,3,Q3471748,2023
9332,範氏眶燈魚,0.07692307692307693,3,Q2073134,2023
9333,梳褶腹喉盤魚,0.0625,3,Q2253340,2023
9334,朱巴狡鮟鱇,0.0,3,Q2788584,2023
9335,黑狡鮟鱇,0.058823529411764705,3,Q2153019,2023
9336,犁齒線棘四齒鰧,0.2,3,Q1872995,2023
9337,大西洋真巨口魚,0.06666666666666667,3,Q1107895,2023
9338,佛得角真巨口魚,0.07692307692307693,3,Q1108129,2023
9339,中長真巨口魚,0.07142857142857142,3,Q1107812,2023
9340,克氏真巨口魚,0.09090909090909091,3,Q1108034,2023
9341,塞氏真巨口魚,0.16666666666666666,3,Q1108402,2023
9342,簡真巨口魚,0.038461538461538464,3,Q1108059,2023
9343,圓球真巨口魚,0.07692307692307693,3,Q1107870,2023
9344,特氏真巨口魚,0.07692307692307693,3,Q1108394,2023
9345,斯氏短稚鱈,0.0,3,Q2022365,2023
9346,雙絲鼠鱈,0.15384615384615385,3,Q2218097,2023
9347,艾氏巨棘角鮟鱇,0.13333333333333333,3,Q1947878,2023
9348,吉氏大角鮟鱇,0.0,3,Q2297833,2023
9349,戈氏大角鮟鱇,0.0,3,Q1961077,2023
9350,細尾大角鮟鱇,0.0,3,Q3037756,2023
9351,赫氏巨棘角鮟鱇,0.0,3,Q2509267,2023
9352,鏽色大角鮟鱇,0.0,3,Q5303727,2023
9353,長鬚大角鮟鱇,0.0,3,Q2796263,2023
9354,梵氏巨棘角鮟鱇,0.3333333333333333,3,Q2482495,2023
9355,獨樹鬚魚,0.2727272727272727,3,Q2134412,2023
9356,大西洋鞭冠鮟鱇,0.3,3,Q2769390,2023
9357,短吻鞭冠鮟鱇,0.14285714285714285,3,Q2649787,2023
9358,大角鞭冠鮟鱇,0.11764705882352941,3,Q2449459,2023
9359,擬大角鞭冠鮟鱇,0.0,3,Q2770306,2023
9360,多叉鞭冠鮟鱇,0.5384615384615384,3,Q2675571,2023
9361,细身膜鳕,0.9473684210526315,3,Q28754073,2023
9362,波氏頜光魚,0.05555555555555555,3,Q1108643,2023
9363,大尾蛇牙龍鰧,0.1111111111111111,3,Q2710046,2023
